Load Factor	Time
0.1	7.82E-5
0.2	7.48E-5
0.3	1.5000000000000001E-4
0.4	1.992E-4
0.5	1.26E-4
0.6	2.2559999999999998E-4
0.7	2.632E-4
0.8	2.992E-4
0.9	4.2299999999999993E-4
1.0	0.0027839999999999996






Load Factor	Time
0.1	4.68E-5
0.2	1.188E-4
0.3	1.686E-4
0.4	7.44E-5
0.5	9.3E-5
0.6	2.628E-4
0.7	2.184E-4
0.8	2.0E-4
0.9	1.9619999999999997E-4
1.0	1.8599999999999997E-4
