Load Factor	Time
0.1	5.0E-5
0.2	1.0E-4
0.3	1.0320000000000001E-4
0.4	1.504E-4
0.5	2.03E-4
0.6	1.5E-4
0.7	2.198E-4
0.8	2.496E-4
0.9	4.2299999999999993E-4
1.0	0.0032499999999999994






Load Factor	Time
0.1	6.24E-5
0.2	1.248E-4
0.3	1.878E-4
0.4	2.0E-4
0.5	2.66E-4
0.6	9.36E-5
0.7	1.302E-4
0.8	1.504E-4
0.9	1.9619999999999997E-4
1.0	2.1999999999999998E-4
